ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
SNDK,SanDisk Corporation,AI,memory,NASDAQ,1553.4,+1.40%,+3.60%,+20.60%,+464.38%,+2799%,227.448,,21.06,14.05,8866446,60970746,319371546,,8.24,buy,1.54,1.4,101.4,1.4,1014.0,14.0,10140.0,140.0,3.6,103.6,3.6,1036.0,36.0,10360.0,360.0,20.6,120.6,20.6,1206.0,206.0,12060.0,2060.0,464.38,564.38,464.38,5643.8,4643.8,56438.0,46438.0,2799.0,2899.0,2799.0,28990.0,27990.0,289900.0,279900.0,Here's the biggest thing keeping AI stock investors up at night,Yahoo Finance,2026-09-02,0.0,"Sandisk Stock: Buy, Sell, or Hold?",Motley Fool,2026-09-02,0.0,Everyone’s Talking About These Stocks. Here’s What I See.,24/7 Wall St.,2026-09-02,0.0,1,strong_buy,1.0,"YTD +458%, P/E 21.2, $31B Japan memory expansion announced with Kioxia, analyst consensus Buy with $2,144 target, strong Q4 revenue $8.97B (+51% QoQ).",+458% YTD; P/E 21.2; $31B Japan investment; Strong Buy consensus,,,,,
WDC,Western Digital,AI,memory,NASDAQ,448.9,+0.56%,-0.41%,-14.86%,+139.34%,+424%,161.847,2.217,16.66,8.52,3939127,28068527,167491827,13.0,6.31,buy,1.54,0.56,100.56,0.56,1005.6,5.6,10056.0,56.0,-0.41,99.59,-0.41,995.9,-4.1,9959.0,-41.0,-14.86,85.14,-14.86,851.4,-148.6,8514.0,-1486.0,139.34,239.34,139.34,2393.4,1393.4,23934.0,13934.0,424.0,524.0,424.0,5240.0,4240.0,52400.0,42400.0,Micron Stock Offers More Than A Market Ride,Trefis,2026-09-02,0.0,3 AI Stocks With At Least 18% Earnings Growth,Simply Wall St.,2026-09-02,0.382,Seagate's YTD Gains are Double the Industry: Is the Stock Still a Buy?,Zacks,2026-09-01,0.34,,,,,,,,,,
285A,Kioxia Holdings,AI,memory,TSE,321.26,-0.33%,+2.00%,+3.74%,+349.34%,+1844%,175.809,,50.51,42.29,26203700,164137800,903220800,,,buy,1.56,-0.33,99.67,-0.33,996.7,-3.3,9967.0,-33.0,2.0,102.0,2.0,1020.0,20.0,10200.0,200.0,3.74,103.74,3.74,1037.4,37.4,10374.0,374.0,349.34,449.34,349.34,4493.4,3493.4,44934.0,34934.0,1844.0,1944.0,1844.0,19440.0,18440.0,194400.0,184400.0,How to Play SKHY Stock as SK hynix Looks to Build a New Plant in Japan,Barchart,2026-09-02,0.34,Elite Japanese Blue Chip Stocks To Own In September 2026,Simply Wall St.,2026-09-01,0.0,3 Tech Hardware Stocks Built To Handle Higher Rates And Grow Earnings,Simply Wall St.,2026-08-29,0.0,,,,,,,,,,
MU,Micron Technology,AI,memory,NASDAQ,956.08,+2.91%,+1.88%,+15.26%,+203.29%,+686%,1079.791,2.213,21.61,44.67,21231828,123292128,679669828,6.0,2.66,strong_buy,1.35,2.91,102.91,2.91,1029.1,29.1,10291.0,291.0,1.88,101.88,1.88,1018.8,18.8,10188.0,188.0,15.26,115.26,15.26,1152.6,152.6,11526.0,1526.0,203.29,303.29,203.29,3032.9,2032.9,30329.0,20329.0,686.0,786.0,686.0,7860.0,6860.0,78600.0,68600.0,Billionaire David Tepper Cut Micron 41% and Kept Buying This AI Chip Stock for a Sixth Quarter,Insider Monkey,2026-09-02,-0.273,Micron (MU) Exceeds Market Returns: Some Facts to Consider,Zacks,2026-09-02,0.0,S&P 500 Q3 Earnings Preview: Earnings and Revenue Growth Expected to Surge,Zacks,2026-09-02,0.382,2,strong_buy,0.8,"YTD +196%, P/E 21.1, strong_buy consensus, news sentiment 0.096, though Taiwan strike caused a 2.7% dip, AI memory demand remains robust.",+196% YTD; P/E 21.1; Strong Buy consensus; AI memory demand,,,,,
STX,Seagate Technology,AI,memory,NASDAQ,808.54,-0.73%,-1.60%,-2.71%,+181.88%,+363%,183.251,2.102,58.25,4.75,2656324,15557024,90255724,36.0,4.12,none,,-0.73,99.27,-0.73,992.7,-7.3,9927.0,-73.0,-1.6,98.4,-1.6,984.0,-16.0,9840.0,-160.0,-2.71,97.29,-2.71,972.9,-27.1,9729.0,-271.0,181.88,281.88,181.88,2818.8,1818.8,28188.0,18188.0,363.0,463.0,363.0,4630.0,3630.0,46300.0,36300.0,Seagate's YTD Gains are Double the Industry: Is the Stock Still a Buy?,Zacks,2026-09-01,0.34,Will Quantum's Cost Discipline Keep Margins on an Upward Trajectory?,Zacks,2026-09-01,0.0,Forget Nvidia. This AI Stock Is Selling the Storage Behind the Boom,24/7 Wall St.,2026-09-01,-0.226,,,,,,,,,,
MRVL,Marvell Technology,AI,memory,NASDAQ,206.48,-0.49%,-15.76%,+6.55%,+131.33%,+238%,185.565,2.246,68.15,38.67,15004161,150933761,557464961,11.0,3.79,strong_buy,1.41,-0.49,99.51,-0.49,995.1,-4.9,9951.0,-49.0,-15.76,84.24,-15.76,842.4,-157.6,8424.0,-1576.0,6.55,106.55,6.55,1065.5,65.5,10655.0,655.0,131.33,231.33,131.33,2313.3,1313.3,23133.0,13133.0,238.0,338.0,238.0,3380.0,2380.0,33800.0,23800.0,Broadcom shares fall 3% after revenue forecast misses estimates,Investing.com,2026-09-02,0.077,The Real Price of Marvell Stock's Growth,Trefis,2026-09-02,0.382,Broadcom’s Outlook Weighs on Stock Even as AI Business Booms,Barrons.com,2026-09-02,0.0,4,strong_buy,0.809,"YTD +135.7%, 1M +8.6%, strong_buy consensus, news sentiment 0.155, P/E 69.9, benefiting from AI networking demand.",+135.7% YTD; Strong Buy; News sentiment 0.155; AI networking,,,,,
P,Everpure,AI,memory,NYSE,92.43,-0.95%,-10.10%,+15.34%,+33.94%,+20%,30.725,1.414,126.62,3.1,2589734,21395534,77592934,,3.73,buy,1.55,-0.95,99.05,-0.95,990.5,-9.5,9905.0,-95.0,-10.1,89.9,-10.1,899.0,-101.0,8990.0,-1010.0,15.34,115.34,15.34,1153.4,153.4,11534.0,1534.0,33.94,133.94,33.94,1339.4,339.4,13394.0,3394.0,20.0,120.0,20.0,1200.0,200.0,12000.0,2000.0,NetApp Stock Slides Despite Earnings Beat,Investor's Business Daily,2026-09-02,0.0,Bloom Energy and 7 More Stocks That Could Join the S&P 500 This Month,Barrons.com,2026-09-02,0.511,Here's Why Investors Must Hold Everpure Stock in Their Portfolios Now,Zacks,2026-09-01,0.0,,,,,,,,,,
RR.,Rolls-Royce Holdings,AI,nuclear-ops,LSE,19.81,+0.67%,-3.99%,-2.50%,+22.73%,+35%,1.634,1.19,40.81,22.88,14130810,85793852,425836317,82.0,,none,,0.67,100.67,0.67,1006.7,6.7,10067.0,67.0,-3.99,96.01,-3.99,960.1,-39.9,9601.0,-399.0,-2.5,97.5,-2.5,975.0,-25.0,9750.0,-250.0,22.73,122.73,22.73,1227.3,227.3,12273.0,2273.0,35.0,135.0,35.0,1350.0,350.0,13500.0,3500.0,NuScale Advances Key Safety Component Toward SMR Commercialization,Zacks,2026-09-02,0.421,"SK Hynix, Stellantis, Innio and others announce manufacturing investments",Manufacturing Dive,2026-09-02,0.0,European Equities Largely Lower Though AI Stocks Gain,The Wall Street Journal,2026-09-01,0.296,,,,,,,,,,
CEG,Constellation Energy,AI,nuclear-ops,NASDAQ,290.04,+3.54%,+4.17%,+6.13%,-20.46%,-9%,102.763,1.118,28.35,3.16,2875561,11574961,57939461,61.0,2.97,buy,1.55,3.54,103.54,3.54,1035.4,35.4,10354.0,354.0,4.17,104.17,4.17,1041.7,41.7,10417.0,417.0,6.13,106.13,6.13,1061.3,61.3,10613.0,613.0,-20.46,79.54,-20.46,795.4,-204.6,7954.0,-2046.0,-9.0,91.0,-9.0,910.0,-90.0,9100.0,-900.0,Can Rising C&I Demand Drive Constellation Energy's Long-Term Growth?,Zacks,2026-09-01,0.273,"Vistra Stock Is Down, But Is This Power Producer's Dip An Opportunity?",Trefis,2026-09-01,0.572,Constellation Energy vs. NextEra Energy: Which Utilities Stock Is a Better Investment in 2026?,Motley Fool,2026-08-31,0.727,,,,,,,,,,
VST,Vistra Corp,AI,nuclear-ops,NYSE,143.46,+4.03%,+2.45%,-8.00%,-12.94%,-27%,48.151,1.433,24.23,4.35,4732318,19207818,104795518,67.0,3.32,strong_buy,1.35,4.03,104.03,4.03,1040.3,40.3,10403.0,403.0,2.45,102.45,2.45,1024.5,24.5,10245.0,245.0,-8.0,92.0,-8.0,920.0,-80.0,9200.0,-800.0,-12.94,87.06,-12.94,870.6,-129.4,8706.0,-1294.0,-27.0,73.0,-27.0,730.0,-270.0,7300.0,-2700.0,Can Hedging and Long-Term PPAs Strengthen Vistra's Growth?,Zacks,2026-09-02,0.599,Can Rising C&I Demand Drive Constellation Energy's Long-Term Growth?,Zacks,2026-09-01,0.273,"Vistra CEO James Burke Buys 2,000 Shares After 29% Stock Decline",Motley Fool,2026-09-01,0.296,,,,,,,,,,
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,302.03,+2.62%,-1.83%,-12.33%,-23.87%,-22%,14.472,1.673,,0.85,832989,3699889,19233689,,5.05,buy,1.59,2.62,102.62,2.62,1026.2,26.2,10262.0,262.0,-1.83,98.17,-1.83,981.7,-18.3,9817.0,-183.0,-12.33,87.67,-12.33,876.7,-123.3,8767.0,-1233.0,-23.87,76.13,-23.87,761.3,-238.7,7613.0,-2387.0,-22.0,78.0,-22.0,780.0,-220.0,7800.0,-2200.0,Vistra Won’t Stop Declining in 2026: Why Does This Prominent Wall Street Firm Expect 120% Returns?,24/7 Wall St.,2026-08-31,0.109,"Thanks Nvidia, But These Power Stocks Have Other Ways to Win",Barrons.com,2026-08-31,0.799,How Talen Energy Corporation (TLN) Transformed Bankruptcy into a High-Yield Masterclass,Insider Monkey,2026-08-27,0.273,,,,,,,,,,
