ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
SNDK,SanDisk Corporation,AI,memory,NASDAQ,1589.4,+12.86%,-9.58%,-30.10%,+477.46%,+3263%,235.373,,54.41,13.22,13860791,82776191,282618991,,7.59,buy,1.61,12.86,112.86,12.86,1128.6,128.6,11286.0,1286.0,-9.58,90.42,-9.58,904.2,-95.8,9042.0,-958.0,-30.1,69.9,-30.1,699.0,-301.0,6990.0,-3010.0,477.46,577.46,477.46,5774.6,4774.6,57746.0,47746.0,3263.0,3363.0,3263.0,33630.0,32630.0,336300.0,326300.0,Why GM's memory chip guidance could help stabilize stocks like Micron and Sandisk,Yahoo Finance,2026-07-21,0.637,"Stock Market Today, July 21: Micron Surges 12% as Semiconductor Strength Lifts Nasdaq",Motley Fool,2026-07-21,0.494,Why Sandisk Shares Are Tumbling and What Investors Should Know,Motley Fool,2026-07-21,0.296,,,,,,,,,,
WDC,Western Digital,AI,memory,NASDAQ,548.39,+11.69%,-2.65%,-25.15%,+192.38%,+627%,189.02,2.166,32.8,8.53,7200147,42834647,197642447,12.0,7.32,strong_buy,1.5,11.69,111.69,11.69,1116.9,116.9,11169.0,1169.0,-2.65,97.35,-2.65,973.5,-26.5,9735.0,-265.0,-25.15,74.85,-25.15,748.5,-251.5,7485.0,-2515.0,192.38,292.38,192.38,2923.8,1923.8,29238.0,19238.0,627.0,727.0,627.0,7270.0,6270.0,72700.0,62700.0,Why Sandisk Shares Are Tumbling and What Investors Should Know,Motley Fool,2026-07-21,0.296,"Dow Jones Futures: S&P 500 Regains 50-Day As Sandisk, Micron Soar; Google, Tesla Earnings Due",Investor's Business Daily,2026-07-21,0.0,"Seagate, Western Digital, FormFactor, Amkor, and Teradyne Shares Are Soaring, What You Need To Know",StockStory,2026-07-21,0.296,,,,,,,,,,
285A,Kioxia Holdings,AI,memory,TSE,374.33,+17.18%,-9.00%,-43.83%,+437.97%,+2073%,204.847,,60.4,37.17,50881700,228155100,894759400,,,buy,1.62,17.18,117.18,17.18,1171.8,171.8,11718.0,1718.0,-9.0,91.0,-9.0,910.0,-90.0,9100.0,-900.0,-43.83,56.17,-43.83,561.7,-438.3,5617.0,-4383.0,437.97,537.97,437.97,5379.7,4379.7,53797.0,43797.0,2073.0,2173.0,2073.0,21730.0,20730.0,217300.0,207300.0,Kioxia Crashed 45% in a Month: Why Are Analysts Still This Bullish?,BeInCrypto,2026-07-21,0.0,Chip Stock Selloff Deepens in Asia as TSMC Fails to Impress,Bloomberg,2026-07-17,0.026,NVIDIA CEO Courts Japan Suppliers as $5.1 Trillion AI Push Expands,GuruFocus.com,2026-07-16,0.103,,,,,,,,,,
MU,Micron Technology,AI,memory,NASDAQ,970.82,+11.30%,-1.25%,-19.85%,+207.96%,+692%,1096.438,2.142,21.95,52.26,47631170,250179870,1088253070,6.0,2.81,strong_buy,1.42,11.3,111.3,11.3,1113.0,113.0,11130.0,1130.0,-1.25,98.75,-1.25,987.5,-12.5,9875.0,-125.0,-19.85,80.15,-19.85,801.5,-198.5,8015.0,-1985.0,207.96,307.96,207.96,3079.6,2079.6,30796.0,20796.0,692.0,792.0,692.0,7920.0,6920.0,79200.0,69200.0,Why GM's memory chip guidance could help stabilize stocks like Micron and Sandisk,Yahoo Finance,2026-07-21,0.637,"Stock Market Today, July 21: Micron Surges 12% as Semiconductor Strength Lifts Nasdaq",Motley Fool,2026-07-21,0.494,"Dow Jones Futures: S&P 500 Regains 50-Day As Sandisk, Micron Soar; Google, Tesla Earnings Due",Investor's Business Daily,2026-07-21,0.0,,,,,,,,,,
STX,Seagate Technology,AI,memory,NASDAQ,891.83,+10.50%,+1.54%,-18.42%,+210.92%,+447%,201.778,2.067,84.86,4.54,6046884,28878584,108620684,37.0,3.33,strong_buy,1.4,10.5,110.5,10.5,1105.0,105.0,11050.0,1050.0,1.54,101.54,1.54,1015.4,15.4,10154.0,154.0,-18.42,81.58,-18.42,815.8,-184.2,8158.0,-1842.0,210.92,310.92,210.92,3109.2,2109.2,31092.0,21092.0,447.0,547.0,447.0,5470.0,4470.0,54700.0,44700.0,"Dow Jones Futures: S&P 500 Regains 50-Day As Sandisk, Micron Soar; Google, Tesla Earnings Due",Investor's Business Daily,2026-07-21,0.0,"Seagate, Western Digital, FormFactor, Amkor, and Teradyne Shares Are Soaring, What You Need To Know",StockStory,2026-07-21,0.296,"SpaceX, Micron, Western Digital, Sandisk, Danaher, and More Stocks That Explain Today’s Market",Barrons.com,2026-07-21,0.0,,,,,,,,,,
MRVL,Marvell Technology,AI,memory,NASDAQ,207.96,+6.67%,-6.51%,-32.43%,+132.98%,+171%,186.654,2.197,71.71,42.45,21759687,138207187,662267287,12.0,4.56,strong_buy,1.42,6.67,106.67,6.67,1066.7,66.7,10667.0,667.0,-6.51,93.49,-6.51,934.9,-65.1,9349.0,-651.0,-32.43,67.57,-32.43,675.7,-324.3,6757.0,-3243.0,132.98,232.98,132.98,2329.8,1329.8,23298.0,13298.0,171.0,271.0,171.0,2710.0,1710.0,27100.0,17100.0,"Intel, KLA Corporation, Lam Research, Marvell Technology, and Micron Shares Skyrocket, What You Need To Know",StockStory,2026-07-21,0.296,"Stocks to Watch: GM, BAE Systems, Novartis, Swatch",The Wall Street Journal,2026-07-21,0.0,"SpaceX, Micron, Western Digital, Sandisk, Danaher, and More Stocks That Explain Today’s Market",Barrons.com,2026-07-21,0.0,,,,,,,,,,
P,Everpure,AI,memory,NYSE,74.32,+6.57%,-3.52%,-3.53%,+7.69%,+25%,24.704,1.447,112.61,3.38,1815729,12298329,56730029,,4.47,buy,1.9,6.57,106.57,6.57,1065.7,65.7,10657.0,657.0,-3.52,96.48,-3.52,964.8,-35.2,9648.0,-352.0,-3.53,96.47,-3.53,964.7,-35.3,9647.0,-353.0,7.69,107.69,7.69,1076.9,76.9,10769.0,769.0,25.0,125.0,25.0,1250.0,250.0,12500.0,2500.0,VVX or P: Which Is the Better Value Stock Right Now?,Zacks,2026-07-20,0.649,All You Need to Know About Everpure (P) Rating Upgrade to Strong Buy,Zacks,2026-07-17,0.511,New Strong Buy Stocks for July 17th,Zacks,2026-07-17,0.511,,,,,,,,,,
RR.,Rolls-Royce Holdings,AI,nuclear-ops,LSE,18.36,+0.67%,-2.11%,-2.78%,+14.68%,+38%,1.52,1.203,19.89,29.01,12408344,94497164,494850215,70.0,,buy,1.6,0.67,100.67,0.67,1006.7,6.7,10067.0,67.0,-2.11,97.89,-2.11,978.9,-21.1,9789.0,-211.0,-2.78,97.22,-2.78,972.2,-27.8,9722.0,-278.0,14.68,114.68,14.68,1146.8,146.8,11468.0,1468.0,38.0,138.0,38.0,1380.0,380.0,13800.0,3800.0,Rolls-Royce issues Burnham ultimatum over £3bn jet engine project,The Telegraph,2026-07-21,0.0,Airbus Comes for Boeing in Battle Over World’s Biggest Jets,The Wall Street Journal,2026-07-21,-0.382,"Rolls-Royce needs UK decision on narrowbody engine soon, says CEO",Reuters,2026-07-21,0.0,9,buy,0.6,"RR. offers a positive YTD of +14.09%, low P/E of 19.79, and a buy rating. Its small nuclear-ops niche and low beta of 1.203 provide stability, with news sentiment of 0.029.",YTD +14.09%; P/E 19.79; low beta 1.203; analyst buy,,,,,
CEG,Constellation Energy,AI,nuclear-ops,NASDAQ,262.22,+3.81%,+2.26%,-4.83%,-28.20%,-20%,93.639,1.121,22.78,3.67,2486967,12016067,69903967,67.0,3.8,buy,1.52,3.81,103.81,3.81,1038.1,38.1,10381.0,381.0,2.26,102.26,2.26,1022.6,22.6,10226.0,226.0,-4.83,95.17,-4.83,951.7,-48.3,9517.0,-483.0,-28.2,71.8,-28.2,718.0,-282.0,7180.0,-2820.0,-20.0,80.0,-20.0,800.0,-200.0,8000.0,-2000.0,Can Constellation Energy's Diverse Power Fleet Drive Future Growth?,Zacks,2026-07-21,0.382,"Prediction: Up 140% YTD, Does Bloom Energy Have More Room to Run?",24/7 Wall St.,2026-07-21,0.273,NEE vs. CEG: Which Energy Stock Offers Stronger Growth Prospects?,Zacks,2026-07-21,0.818,,,,,,,,,,
VST,Vistra Corp,AI,nuclear-ops,NYSE,162.33,+3.39%,+2.46%,-2.95%,-1.48%,-16%,54.734,1.409,27.1,4.8,3718365,23990565,86962565,58.0,5.46,strong_buy,1.4,3.39,103.39,3.39,1033.9,33.9,10339.0,339.0,2.46,102.46,2.46,1024.6,24.6,10246.0,246.0,-2.95,97.05,-2.95,970.5,-29.5,9705.0,-295.0,-1.48,98.52,-1.48,985.2,-14.8,9852.0,-148.0,-16.0,84.0,-16.0,840.0,-160.0,8400.0,-1600.0,Can Constellation Energy's Diverse Power Fleet Drive Future Growth?,Zacks,2026-07-21,0.382,"Is Vistra (VST) a Solid Growth Stock? 3 Reasons to Think ""Yes""",Zacks,2026-07-21,0.71,Should You Invest in Vistra (VST) Based on Bullish Wall Street Views?,Zacks,2026-07-21,0.0,8,strong_buy,0.65,"VST carries a strong_buy rating, low P/E of 25.99, and positive news sentiment of 0.149. Although YTD is -5.66%, the 1D bounce of +2.94% and AI power demand narrative are encouraging.",strong_buy consensus; P/E 25.99; news sentiment 0.149; 1D +2.94%,,,,,
