ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
SNDK,SanDisk Corporation,AI,memory,NASDAQ,1015.89,-9.20%,-36.48%,-55.32%,+269.09%,+2426%,150.443,,34.71,13.57,23282588,98023388,315201088,,8.28,buy,1.61,-9.2,90.8,-9.2,908.0,-92.0,9080.0,-920.0,-36.48,63.52,-36.48,635.2,-364.8,6352.0,-3648.0,-55.32,44.68,-55.32,446.8,-553.2,4468.0,-5532.0,269.09,369.09,269.09,3690.9,2690.9,36909.0,26909.0,2426.0,2526.0,2426.0,25260.0,24260.0,252600.0,242600.0,"Nvidia, Micron, AMD sink after SK Hynix results fail to impress, AI trade unwinds",Yahoo Finance,2026-07-29,-0.153,Semiconductor stocks are going up in smoke. But the S&P 500 is holding strong.,Yahoo Finance,2026-07-29,0.665,"Sandisk Stock Has Surged More Than 2,000% in a Year. History Suggests This Is Where the Stock Could Be in 2028",Motley Fool,2026-07-29,0.0,,,,,,,,,,
WDC,Western Digital,AI,memory,NASDAQ,462.04,-3.24%,-17.00%,-27.66%,+146.34%,+549%,159.257,2.166,27.62,8.48,9148268,36342068,155218668,13.0,7.61,strong_buy,1.5,-3.24,96.76,-3.24,967.6,-32.4,9676.0,-324.0,-17.0,83.0,-17.0,830.0,-170.0,8300.0,-1700.0,-27.66,72.34,-27.66,723.4,-276.6,7234.0,-2766.0,146.34,246.34,146.34,2463.4,1463.4,24634.0,14634.0,549.0,649.0,549.0,6490.0,5490.0,64900.0,54900.0,Seagate Stock Shakes Off AI Rally Fears With Big Earnings Beat,Investor's Business Daily,2026-07-29,-0.421,"Vertiv, SoFi, GE HealthCare, Micron, SK Hynix, Garmin, and More Stocks That Explain Today’s Market",Barrons.com,2026-07-29,0.0,"Sandisk Sinks 54% in July. The S&P 500’s Biggest Loser Is Still Up 2,000%.",Barrons.com,2026-07-29,-0.527,,,,,,,,,,
285A,Kioxia Holdings,AI,memory,TSE,234.98,-13.85%,-40.28%,-56.61%,+238.15%,+1717%,128.588,,37.95,38.76,86230700,263622200,1017965700,,,buy,1.62,-13.85,86.15,-13.85,861.5,-138.5,8615.0,-1385.0,-40.28,59.72,-40.28,597.2,-402.8,5972.0,-4028.0,-56.61,43.39,-56.61,433.9,-566.1,4339.0,-5661.0,238.15,338.15,238.15,3381.5,2381.5,33815.0,23815.0,1717.0,1817.0,1717.0,18170.0,17170.0,181700.0,171700.0,Asian Markets Seeing Rotation Away From Tech,The Wall Street Journal,2026-07-29,0.0,"Chip stocks down: Micron, Sandisk, Intel shares get hammered as AI uncertainty infects global markets",FastCompany,2026-07-28,-0.052,Asian chip stocks slide as China competition fears rattle AI trade,Reuters,2026-07-28,-0.421,,,,,,,,,,
MU,Micron Technology,AI,memory,NASDAQ,739.0,-11.04%,-22.98%,-35.97%,+134.43%,+615%,834.622,2.142,16.71,52.69,67355489,256985389,967001789,6.0,3.21,strong_buy,1.42,-11.04,88.96,-11.04,889.6,-110.4,8896.0,-1104.0,-22.98,77.02,-22.98,770.2,-229.8,7702.0,-2298.0,-35.97,64.03,-35.97,640.3,-359.7,6403.0,-3597.0,134.43,234.43,134.43,2344.3,1344.3,23443.0,13443.0,615.0,715.0,615.0,7150.0,6150.0,71500.0,61500.0,"Nvidia, Micron, AMD sink after SK Hynix results fail to impress, AI trade unwinds",Yahoo Finance,2026-07-29,-0.153,Semiconductor stocks are going up in smoke. But the S&P 500 is holding strong.,Yahoo Finance,2026-07-29,0.665,"SK Hynix’s Profits Explode 550%, but Its $31 Billion Spending Plan Sends Investors Running",24/7 Wall St.,2026-07-29,0.238,,,,,,,,,,
STX,Seagate Technology,AI,memory,NASDAQ,764.43,-4.04%,-15.82%,-20.78%,+166.51%,+407%,171.408,2.067,72.53,4.63,9219184,32583284,109888984,36.0,3.72,strong_buy,1.44,-4.04,95.96,-4.04,959.6,-40.4,9596.0,-404.0,-15.82,84.18,-15.82,841.8,-158.2,8418.0,-1582.0,-20.78,79.22,-20.78,792.2,-207.8,7922.0,-2078.0,166.51,266.51,166.51,2665.1,1665.1,26651.0,16651.0,407.0,507.0,407.0,5070.0,4070.0,50700.0,40700.0,Citi Sets Stunning Seagate Stock Target After Earnings,GuruFocus.com,2026-07-29,0.382,Seagate Stock Shakes Off AI Rally Fears With Big Earnings Beat,Investor's Business Daily,2026-07-29,-0.421,"Vertiv, SoFi, GE HealthCare, Micron, SK Hynix, Garmin, and More Stocks That Explain Today’s Market",Barrons.com,2026-07-29,0.0,,,,,,,,,,
MRVL,Marvell Technology,AI,memory,NASDAQ,163.4,-7.68%,-22.56%,-45.13%,+83.06%,+113%,146.659,2.197,56.15,41.51,24229911,111253111,546604011,13.0,4.34,strong_buy,1.42,-7.68,92.32,-7.68,923.2,-76.8,9232.0,-768.0,-22.56,77.44,-22.56,774.4,-225.6,7744.0,-2256.0,-45.13,54.87,-45.13,548.7,-451.3,5487.0,-4513.0,83.06,183.06,83.06,1830.6,830.6,18306.0,8306.0,113.0,213.0,113.0,2130.0,1130.0,21300.0,11300.0,Marvell Is Making a Bigger Bet on India,GuruFocus.com,2026-07-29,0.0,What Could Push NVDA Stock Higher From Here?,Trefis,2026-07-29,0.0,"Here is What to Know Beyond Why Marvell Technology, Inc. (MRVL) is a Trending Stock",Zacks,2026-07-29,0.0,,,,,,,,,,
P,Everpure,AI,memory,NYSE,69.25,-2.81%,-7.15%,-12.11%,+0.35%,+23%,23.019,1.447,104.92,3.32,3743640,11044940,51293040,,4.43,buy,1.9,-2.81,97.19,-2.81,971.9,-28.1,9719.0,-281.0,-7.15,92.85,-7.15,928.5,-71.5,9285.0,-715.0,-12.11,87.89,-12.11,878.9,-121.1,8789.0,-1211.0,0.35,100.35,0.35,1003.5,3.5,10035.0,35.0,23.0,123.0,23.0,1230.0,230.0,12300.0,2300.0,Everpure (P) And The AI Infrastructure Narrative As Valuation Questions Grow,Simply Wall St.,2026-07-24,0.0,Does Everpure (P) Signal A Shift From Pure Growth Story To Earnings Quality-Driven Narrative?,Simply Wall St.,2026-07-24,0.382,3 Reasons Growth Investors Will Love Everpure (P),Zacks,2026-07-23,0.778,10,buy,0.5,"P has positive 1M momentum of +0.93%, a buy rating, and the highest news sentiment in the universe at 0.362, but a very high P/E of 112.29 and high short interest of 4.43%.",highest news sentiment 0.362; buy analyst consensus; +0.93% 1-month momentum; P/E 112.29,,,,,
RR.,Rolls-Royce Holdings,AI,nuclear-ops,LSE,18.45,-2.78%,-0.86%,-2.49%,+15.29%,+44%,1.525,1.203,20.0,26.99,29914275,167083387,460017353,67.0,,buy,1.6,-2.78,97.22,-2.78,972.2,-27.8,9722.0,-278.0,-0.86,99.14,-0.86,991.4,-8.6,9914.0,-86.0,-2.49,97.51,-2.49,975.1,-24.9,9751.0,-249.0,15.29,115.29,15.29,1152.9,152.9,11529.0,1529.0,44.0,144.0,44.0,1440.0,440.0,14400.0,4400.0,"Luxury brands, automakers signal consumer weakness from China",Yahoo Finance Video,2026-07-29,-0.421,AI Stocks’ Loss Is London’s Gain,The Wall Street Journal,2026-07-29,0.273,Quantinuum (QNT) Joins Rolls Royce And Partners To Tackle Gas Turbine Quantum Simulations,Simply Wall St.,2026-07-28,0.0,7,buy,0.6,"RR. shows positive momentum (+3.41% 1W, +0.41% 1D, +18.58% YTD), a low P/E of 20.57, a high dividend yield of 0.67%, and a buy rating, with recent news on quantum computing partnerships.",+3.41% 1-week momentum; P/E 20.57; dividend yield 0.67%; quantum computing catalyst,,,,,
CEG,Constellation Energy,AI,nuclear-ops,NASDAQ,257.95,-1.16%,-6.17%,+3.86%,-29.37%,-25%,92.114,1.121,22.41,3.68,2706437,13998737,67907437,63.0,3.33,buy,1.52,-1.16,98.84,-1.16,988.4,-11.6,9884.0,-116.0,-6.17,93.83,-6.17,938.3,-61.7,9383.0,-617.0,3.86,103.86,3.86,1038.6,38.6,10386.0,386.0,-29.37,70.63,-29.37,706.3,-293.7,7063.0,-2937.0,-25.0,75.0,-25.0,750.0,-250.0,7500.0,-2500.0,China Shock Just Came for Your Portfolio,The Wall Street Journal,2026-07-29,-0.382,Can CEG's Capital Allocation Strategy Enhance Shareholder Value?,Zacks,2026-07-28,0.34,Energy Transition Update - SunPower Advances Amid Solar Industry Challenges,Simply Wall St.,2026-07-28,0.34,6,buy,0.65,"CEG has a buy rating with an_score 1.52, a low P/E of 23.47, a high dividend yield of 0.63%, and positive news sentiment of 0.218, with stable 1M momentum of +0.19%.",P/E 23.47; dividend yield 0.63%; positive news sentiment 0.218; buy analyst consensus,,,,,
VST,Vistra Corp,AI,nuclear-ops,NYSE,142.81,-4.05%,-14.35%,-9.97%,-13.33%,-28%,48.153,1.409,23.88,4.76,4440230,19867430,85319930,62.0,4.32,strong_buy,1.35,-4.05,95.95,-4.05,959.5,-40.5,9595.0,-405.0,-14.35,85.65,-14.35,856.5,-143.5,8565.0,-1435.0,-9.97,90.03,-9.97,900.3,-99.7,9003.0,-997.0,-13.33,86.67,-13.33,866.7,-133.3,8667.0,-1333.0,-28.0,72.0,-28.0,720.0,-280.0,7200.0,-2800.0,Edison International to Release Q2 Earnings: What's in Store?,Zacks,2026-07-29,0.0,Vistra Corp. (VST) Stock Declines While Market Improves: Some Information for Investors,Zacks,2026-07-28,0.421,Can CEG's Capital Allocation Strategy Enhance Shareholder Value?,Zacks,2026-07-28,0.34,,,,,,,,,,
