ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
SNDK,SanDisk Corporation,AI,memory,NASDAQ,1350.5,-6.03%,+32.94%,-22.58%,+390.66%,+2959%,199.995,,46.19,13.71,15117533,90137433,366776933,,8.28,buy,1.61,-6.03,93.97,-6.03,939.7,-60.3,9397.0,-603.0,32.94,132.94,32.94,1329.4,329.4,13294.0,3294.0,-22.58,77.42,-22.58,774.2,-225.8,7742.0,-2258.0,390.66,490.66,390.66,4906.6,3906.6,49066.0,39066.0,2959.0,3059.0,2959.0,30590.0,29590.0,305900.0,295900.0,"Earnings live updates: Western Digital stock sinks after 200% rally sets high bar, Expedia stock pops",Yahoo Finance,2026-08-03,0.0,"ADP labor data; Earnings from Eli Lilly, Sandisk, & Disney: What to watch on Wednesday",Yahoo Finance Video,2026-08-05,0.0,"Dow Jones Futures: Nvidia Lifts Dow To High, But Google, SpaceX Skid; Sandisk, Western Digital Earnings Late",Investor's Business Daily,2026-08-05,0.0,1,strong_buy,1.0,"SNDK has surged +30.25% in the last week and +7.40% today, with a strong buy analyst consensus (score 1.61) and positive news sentiment (0.208). The HBF standard partnership with SK Hynix and upcoming earnings (Aug 5) with expected revenue growth of ~320% YoY are key catalysts.",+30.25% 1W momentum; HBF standard partnership with SK Hynix; Strong buy consensus (1.61); Positive news sentiment (0.208),,,,,
WDC,Western Digital,AI,memory,NASDAQ,519.17,-6.12%,+12.36%,-10.09%,+176.80%,+615%,178.948,2.217,31.03,8.29,7899406,41896606,171061306,11.0,7.61,strong_buy,1.5,-6.12,93.88,-6.12,938.8,-61.2,9388.0,-612.0,12.36,112.36,12.36,1123.6,123.6,11236.0,1236.0,-10.09,89.91,-10.09,899.1,-100.9,8991.0,-1009.0,176.8,276.8,176.8,2768.0,1768.0,27680.0,17680.0,615.0,715.0,615.0,7150.0,6150.0,71500.0,61500.0,"Earnings live updates: Western Digital stock sinks after 200% rally sets high bar, Expedia stock pops",Yahoo Finance,2026-08-03,0.0,Sandisk stock sinks as revenue forecast falls short of expectations,Yahoo Finance,2026-08-05,0.0,"Dow Jones Futures: Nvidia Lifts Dow To High, But Google, SpaceX Skid; Sandisk, Western Digital Earnings Late",Investor's Business Daily,2026-08-05,0.0,,,,,,,,,,
285A,Kioxia Holdings,AI,memory,TSE,344.48,+3.43%,+41.48%,-33.45%,+378.41%,+2007%,188.516,,53.73,40.74,47687100,261684200,1067644300,,,buy,1.56,3.43,103.43,3.43,1034.3,34.3,10343.0,343.0,41.48,141.48,41.48,1414.8,414.8,14148.0,4148.0,-33.45,66.55,-33.45,665.5,-334.5,6655.0,-3345.0,378.41,478.41,378.41,4784.1,3784.1,47841.0,37841.0,2007.0,2107.0,2007.0,21070.0,20070.0,210700.0,200700.0,Asia Hedge Funds Suffer Widespread Losses in July Market Rout,Bloomberg,2026-08-04,-0.735,"European Indexes Rise in Strong Open as AI, Defense Stocks Gain",The Wall Street Journal,2026-08-04,0.802,"Japan Stocks Shrug Off Yen Shock, But Kioxia Signals More Pain Ahead",BeInCrypto,2026-08-04,-0.771,,,,,,,,,,
MU,Micron Technology,AI,memory,NASDAQ,893.19,+0.13%,+20.86%,-9.30%,+183.34%,+663%,1008.762,2.213,20.17,53.43,33738006,231437606,1046132306,6.0,3.21,strong_buy,1.41,0.13,100.13,0.13,1001.3,1.3,10013.0,13.0,20.86,120.86,20.86,1208.6,208.6,12086.0,2086.0,-9.3,90.7,-9.3,907.0,-93.0,9070.0,-930.0,183.34,283.34,183.34,2833.4,1833.4,28334.0,18334.0,663.0,763.0,663.0,7630.0,6630.0,76300.0,66300.0,Sandisk bulls are probably eyeing this number on earnings day: AlphaSpace stat of the evening,Yahoo Finance,2026-08-04,0.096,Micron Retreats From Earlier Gains After Musk Flagged Surging Memory Prices,Barrons.com,2026-08-05,0.34,"SpaceX, Alphabet, Nvidia, Micron, AMD, Uber, CVS, Lilly, and More Stocks That Explain Today’s Market",Barrons.com,2026-08-05,0.0,2,strong_buy,0.85,"MU shows strong momentum (+8.79% 1W, +6.17% 1D) with a reasonable P/E of 18.76 and a strong buy analyst consensus (1.41). The AI memory boom, with record revenue growth of 345.7% YoY, supports the bullish outlook.",P/E 18.76 attractive; Strong buy consensus (1.41); +8.79% 1W momentum; AI memory boom catalyst,,,,,
STX,Seagate Technology,AI,memory,NASDAQ,837.66,-1.00%,+9.58%,-3.52%,+192.04%,+464%,189.522,2.102,60.44,4.66,4197905,28065205,123933505,35.0,3.7,strong_buy,1.44,-1.0,99.0,-1.0,990.0,-10.0,9900.0,-100.0,9.58,109.58,9.58,1095.8,95.8,10958.0,958.0,-3.52,96.48,-3.52,964.8,-35.2,9648.0,-352.0,192.04,292.04,192.04,2920.4,1920.4,29204.0,19204.0,464.0,564.0,464.0,5640.0,4640.0,56400.0,46400.0,Western Digital Earnings Beat With 44% Sales Growth. But Stock Tumbles Late.,Investor's Business Daily,2026-08-05,0.202,Micron Slips 9% in a Month: Is This the Right Time to Buy MU Stock?,Zacks,2026-08-05,0.0,"The Zacks Analyst Blog Highlights Comfort Systems, The Goldman Sachs, Vertiv, Seagate and The Travelers",Zacks,2026-08-05,0.361,,,,,,,,,,
MRVL,Marvell Technology,AI,memory,NASDAQ,211.02,-3.28%,+29.14%,-15.32%,+136.41%,+157%,189.399,2.246,72.52,42.06,16405454,128041854,566346154,13.0,4.34,strong_buy,1.42,-3.28,96.72,-3.28,967.2,-32.8,9672.0,-328.0,29.14,129.14,29.14,1291.4,291.4,12914.0,2914.0,-15.32,84.68,-15.32,846.8,-153.2,8468.0,-1532.0,136.41,236.41,136.41,2364.1,1364.1,23641.0,13641.0,157.0,257.0,157.0,2570.0,1570.0,25700.0,15700.0,The companies emerging as new leaders in this renewed AI rally,Yahoo Finance Video,2026-08-05,0.0,Marvell Stock Amplifies The Market You Already Own,Trefis,2026-08-05,0.0,Can MRVL's Communications Recovery Drive Broad-Based Growth?,Zacks,2026-08-05,0.382,,,,,,,,,,
P,Everpure,AI,memory,NYSE,83.74,+0.53%,+20.92%,+7.73%,+21.34%,+40%,27.836,1.414,126.88,3.37,2388740,12364540,54467340,,4.43,none,,0.53,100.53,0.53,1005.3,5.3,10053.0,53.0,20.92,120.92,20.92,1209.2,209.2,12092.0,2092.0,7.73,107.73,7.73,1077.3,77.3,10773.0,773.0,21.34,121.34,21.34,1213.4,213.4,12134.0,2134.0,40.0,140.0,40.0,1400.0,400.0,14000.0,4000.0,1 of Wall Street’s Favorite Stocks Worth Your Attention and 2 We Question,StockStory,2026-08-01,0.599,STX vs. P: Which Storage Stock Deserves a Spot in Your Portfolio?,Zacks,2026-07-31,0.0,Is STX Stock Still Attractive After Its Massive 2026 Price Rally?,Zacks,2026-07-30,0.44,,,,,,,,,,
RR.,Rolls-Royce Holdings,AI,nuclear-ops,LSE,21.15,+2.57%,+13.80%,+4.41%,+31.20%,+35%,1.748,1.19,43.62,26.33,19754247,155347289,513688049,80.0,,buy,1.6,2.57,102.57,2.57,1025.7,25.7,10257.0,257.0,13.8,113.8,13.8,1138.0,138.0,11380.0,1380.0,4.41,104.41,4.41,1044.1,44.1,10441.0,441.0,31.2,131.2,31.2,1312.0,312.0,13120.0,3120.0,35.0,135.0,35.0,1350.0,350.0,13500.0,3500.0,Are Aerospace Stocks Lagging  ATI INC (ATI) This Year?,Zacks,2026-08-03,-0.273,‘All-British’ fighter jet to use American engine after BAE and Rolls-Royce clash,The Telegraph,2026-08-02,0.153,"Boeing’s $21 billion B-52 upgrade faces cost overruns, delays, GAO says",Investing.com,2026-07-31,0.0,,,,,,,,,,
CEG,Constellation Energy,AI,nuclear-ops,NASDAQ,265.12,-1.39%,+2.78%,+7.83%,-27.40%,-19%,94.675,1.118,22.11,3.69,3088377,14350977,64342177,65.0,3.33,buy,1.52,-1.39,98.61,-1.39,986.1,-13.9,9861.0,-139.0,2.78,102.78,2.78,1027.8,27.8,10278.0,278.0,7.83,107.83,7.83,1078.3,78.3,10783.0,783.0,-27.4,72.6,-27.4,726.0,-274.0,7260.0,-2740.0,-19.0,81.0,-19.0,810.0,-190.0,8100.0,-1900.0,Sector Update: Energy Stocks Fall Late Afternoon,MT Newswires,2026-08-05,0.273,Should You Stay Invested in Constellation Energy Before Q2 Earnings?,Zacks,2026-08-05,0.273,Latest News In Energy Transition - Advantage Renewables Boosts Michigan Grid With Battery Projects,Simply Wall St.,2026-08-04,0.66,8,buy,0.7,"CEG has positive momentum (+8.70% 1M) with a buy consensus (1.52) and a P/E of 23.2. The nuclear power demand from AI data centers is a key catalyst, with positive news sentiment (0.374).",+8.70% 1M momentum; Buy consensus (1.52); P/E 23.2; Nuclear power demand,,,,,
VST,Vistra Corp,AI,nuclear-ops,NYSE,140.58,-2.85%,-1.56%,-10.58%,-14.68%,-22%,47.401,1.433,23.55,4.81,5452102,29967702,102247102,59.0,4.32,strong_buy,1.35,-2.85,97.15,-2.85,971.5,-28.5,9715.0,-285.0,-1.56,98.44,-1.56,984.4,-15.6,9844.0,-156.0,-10.58,89.42,-10.58,894.2,-105.8,8942.0,-1058.0,-14.68,85.32,-14.68,853.2,-146.8,8532.0,-1468.0,-22.0,78.0,-22.0,780.0,-220.0,7800.0,-2200.0,Nuclear Energy Stocks Rise on Surging Demand for Reliable Clean Power,Zacks,2026-08-05,0.511,"Jobs Report, Berkshire Earnings: What to Watch the Rest of the Week",The Wall Street Journal,2026-08-05,0.0,"Pinnacle West Q2 Earnings Miss Estimates, Revenues Increase Y/Y",Zacks,2026-08-04,0.178,,,,,,,,,,
