ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
SNDK,SanDisk Corporation,AI,memory,NASDAQ,1777.8,+1.36%,-0.78%,+18.57%,+545.91%,+1706%,260.303,,24.08,13.7,7213004,46546504,230836704,,6.03,buy,1.52,1.36,101.36,1.36,1013.6,13.6,10136.0,136.0,-0.78,99.22,-0.78,992.2,-7.8,9922.0,-78.0,18.57,118.57,18.57,1185.7,185.7,11857.0,1857.0,545.91,645.91,545.91,6459.1,5459.1,64591.0,54591.0,1706.0,1806.0,1706.0,18060.0,17060.0,180600.0,170600.0,"SK Hynix’s Solidigm Weighs IPO That Could Raise $15 Billion, Report Says",Barrons.com,2026-09-25,0.0,Our Pick Of The Best Growth Stocks In September 2026,Simply Wall St.,2026-09-25,0.778,"Dow Jones Futures: Growth Stocks Shrug Off Surging Yields; Micron, SpaceX, Tesla, Key Economic Data Due",Investor's Business Daily,2026-09-25,0.382,3,strong_buy,1.0,"SNDK is up +537% YTD with a reasonable P/E of 24.63; Rosenblatt initiated with a buy and $2,400 target citing AI-driven NAND demand [cnbc.com], though short-term pullback (-3.55% 1D) tempers confidence.",+537% YTD; P/E 24.63; Rosenblatt buy initiation; AI memory catalyst,,,,,
WDC,Western Digital,AI,memory,NASDAQ,456.81,+1.17%,+3.50%,-2.54%,+143.63%,+321%,164.698,2.182,16.96,7.67,5867895,34173995,141501095,13.0,5.38,none,,1.17,101.17,1.17,1011.7,11.7,10117.0,117.0,3.5,103.5,3.5,1035.0,35.0,10350.0,350.0,-2.54,97.46,-2.54,974.6,-25.4,9746.0,-254.0,143.63,243.63,143.63,2436.3,1436.3,24363.0,14363.0,321.0,421.0,321.0,4210.0,3210.0,42100.0,32100.0,What Could Go Wrong At Micron From Here?,Trefis,2026-09-25,-0.477,Prediction: This Is What a $500 Investment in Sandisk Will Be Worth in 2030,Motley Fool,2026-09-25,0.226,Strength Seen in Quantum Corp. (QMCO): Can Its 13.6% Jump Turn into More Strength?,Zacks,2026-09-25,0.771,,,,,,,,,,
285A,Kioxia Holdings,AI,memory,TSE,354.83,+1.86%,+7.79%,+8.82%,+391.45%,+1142%,188.95,,54.05,40.61,21757800,136404300,619096000,,,buy,1.56,1.86,101.86,1.86,1018.6,18.6,10186.0,186.0,7.79,107.79,7.79,1077.9,77.9,10779.0,779.0,8.82,108.82,8.82,1088.2,88.2,10882.0,882.0,391.45,491.45,391.45,4914.5,3914.5,49145.0,39145.0,1142.0,1242.0,1142.0,12420.0,11420.0,124200.0,114200.0,"European Stocks Fall at Open as Banks, Tech Slide",The Wall Street Journal,2026-09-24,0.0,3 Japanese Quality Stocks With ROE Over 25%,Simply Wall St.,2026-09-23,0.0,"Watch Out SKHY, MU, SNDK: Japan’s Kioxia Reportedly Eyes $10B US Listing To Ride AI Memory Boom",Stocktwits,2026-09-15,0.0,,,,,,,,,,
MU,Micron Technology,AI,memory,NASDAQ,1082.28,+0.61%,+6.54%,+15.33%,+243.32%,+587%,1222.32,2.222,24.49,36.48,20493572,121500372,547220572,5.0,2.45,strong_buy,1.37,0.61,100.61,0.61,1006.1,6.1,10061.0,61.0,6.54,106.54,6.54,1065.4,65.4,10654.0,654.0,15.33,115.33,15.33,1153.3,153.3,11533.0,1533.0,243.32,343.32,243.32,3433.2,2433.2,34332.0,24332.0,587.0,687.0,587.0,6870.0,5870.0,68700.0,58700.0,"Dow Jones Futures: Growth Stocks Shrug Off Surging Yields; Micron, SpaceX, Tesla, Key Economic Data Due",Investor's Business Daily,2026-09-25,0.382,Stock Market Today: Dow Surges 450 Points On U.S.-Iran Peace Hopes; Micron Rises,Investor's Business Daily,2026-09-25,0.743,Micron Technology Stock Wavers Ahead Of Fiscal Q4 Earnings Report,Investor's Business Daily,2026-09-25,0.0,4,strong_buy,0.78,"MU gained +242.77% YTD and +15.82% 1M, with strong_buy consensus (an_score 1.37) and a P/E of 24.21; Citi raised its target to $1,300 ahead of Sept 30 earnings [tradingkey.com], though a USITC patent probe adds risk.","+242.77% YTD; P/E 24.21; strong_buy consensus; Citi $1,300 target",,,,,
STX,Seagate Technology,AI,memory,NASDAQ,916.83,+1.25%,+6.84%,+8.41%,+219.89%,+316%,208.48,2.087,66.15,4.64,2794321,18562921,82096121,33.0,4.59,none,,1.25,101.25,1.25,1012.5,12.5,10125.0,125.0,6.84,106.84,6.84,1068.4,68.4,10684.0,684.0,8.41,108.41,8.41,1084.1,84.1,10841.0,841.0,219.89,319.89,219.89,3198.9,2198.9,31989.0,21989.0,316.0,416.0,316.0,4160.0,3160.0,41600.0,31600.0,"Dow Jones Futures: Growth Stocks Shrug Off Surging Yields; Micron, SpaceX, Tesla, Key Economic Data Due",Investor's Business Daily,2026-09-25,0.382,2 Nasdaq 100 Stocks to Target This Week and 1 We Question,StockStory,2026-09-25,0.0,Seagate Stock Has a Bigger AI Connection Than You Might Think,24/7 Wall St.,2026-09-24,0.0,,,,,,,,,,
MRVL,Marvell Technology,AI,memory,NASDAQ,261.93,+1.25%,+7.24%,+6.86%,+193.45%,+211%,235.402,2.253,86.45,24.05,12330610,80831710,459876610,9.0,4.18,strong_buy,1.0,1.25,101.25,1.25,1012.5,12.5,10125.0,125.0,7.24,107.24,7.24,1072.4,72.4,10724.0,724.0,6.86,106.86,6.86,1068.6,68.6,10686.0,686.0,193.45,293.45,193.45,2934.5,1934.5,29345.0,19345.0,211.0,311.0,211.0,3110.0,2110.0,31100.0,21100.0,Our Pick Of The Best Growth Stocks In September 2026,Simply Wall St.,2026-09-25,0.778,"Microsoft, Meta, Akamai, Zscaler, Comcast, and More Stocks That Explain Today’s Market",Barrons.com,2026-09-25,0.0,How Much Track Is Left For MRVL Stock?,Trefis,2026-09-25,0.0,10,strong_buy,0.82,"MRVL is up +190.11% YTD with the best analyst score (an_score 1.0) among strong_buy-rated stocks and high news sentiment of 0.372, though P/E of 86.32 is elevated.",+190.11% YTD; an_score 1.0 (best); strong_buy consensus; news sentiment 0.372,,,,,
P,Everpure,AI,memory,NYSE,126.0,+2.02%,+20.99%,+15.70%,+82.58%,+48%,41.987,1.434,172.6,4.34,6161190,34983190,159687290,,2.88,buy,1.55,2.02,102.02,2.02,1020.2,20.2,10202.0,202.0,20.99,120.99,20.99,1209.9,209.9,12099.0,2099.0,15.7,115.7,15.7,1157.0,157.0,11570.0,1570.0,82.58,182.58,82.58,1825.8,825.8,18258.0,8258.0,48.0,148.0,48.0,1480.0,480.0,14800.0,4800.0,"S&P 500 Posts Weekly Rise, Led by Technology, Communication Services",MT Newswires,2026-09-25,0.0,These Tech Stocks Trade Near Buy Points. One Sees 80% To 100% Core Income Growth.,Investor's Business Daily,2026-09-25,0.382,"Are AI Memory Stocks Ready For Another Run? Micron, Sandisk Attempt To Clear New Buy Points",Investor's Business Daily,2026-09-25,0.625,,,,,,,,,,
RR.,Rolls-Royce Holdings,AI,nuclear-ops,LSE,19.62,-0.11%,+2.17%,-3.18%,+23.77%,+25%,1.616,1.188,41.15,18.96,18434887,86218414,367030027,81.0,,buy,1.6,-0.11,99.89,-0.11,998.9,-1.1,9989.0,-11.0,2.17,102.17,2.17,1021.7,21.7,10217.0,217.0,-3.18,96.82,-3.18,968.2,-31.8,9682.0,-318.0,23.77,123.77,23.77,1237.7,237.7,12377.0,2377.0,25.0,125.0,25.0,1250.0,250.0,12500.0,2500.0,"Bentley debuts its first electric car. Starting price: $250,000.",Yahoo Finance Video,2026-09-24,0.0,Nuclear Energy Stocks Rally as Demand for Reliable Clean Power Grows,Zacks,2026-09-23,0.511,Rolls Royce Holdings And 2 Top Nuclear Energy Stocks,Simply Wall St.,2026-09-23,0.44,,,,,,,,,,
CEG,Constellation Energy,AI,nuclear-ops,NASDAQ,263.27,+0.87%,+3.36%,-5.81%,-27.80%,-21%,93.279,1.117,25.74,2.95,1916803,12466903,61408103,65.0,3.7,buy,1.55,0.87,100.87,0.87,1008.7,8.7,10087.0,87.0,3.36,103.36,3.36,1033.6,33.6,10336.0,336.0,-5.81,94.19,-5.81,941.9,-58.1,9419.0,-581.0,-27.8,72.2,-27.8,722.0,-278.0,7220.0,-2780.0,-21.0,79.0,-21.0,790.0,-210.0,7900.0,-2100.0,US tech giants could spark a European nuclear revival,Proactive,2026-09-25,0.226,Constellation vs. Vistra: Which AI Power Stock Is the Better Buy?,Insider Monkey,2026-09-25,0.44,VST Keeps Writing Checks To Its Shareholders,Trefis,2026-09-25,0.0,,,,,,,,,,
VST,Vistra Corp,AI,nuclear-ops,NYSE,138.46,-0.17%,-1.41%,-0.96%,-15.83%,-33%,46.472,1.414,23.35,4.39,4885234,22220234,96319134,67.0,3.35,strong_buy,1.35,-0.17,99.83,-0.17,998.3,-1.7,9983.0,-17.0,-1.41,98.59,-1.41,985.9,-14.1,9859.0,-141.0,-0.96,99.04,-0.96,990.4,-9.6,9904.0,-96.0,-15.83,84.17,-15.83,841.7,-158.3,8417.0,-1583.0,-33.0,67.0,-33.0,670.0,-330.0,6700.0,-3300.0,Constellation vs. Vistra: Which AI Power Stock Is the Better Buy?,Insider Monkey,2026-09-25,0.44,VST Keeps Writing Checks To Its Shareholders,Trefis,2026-09-25,0.0,Power Play: Vistra Powers New Era’s AI Data Center Deal,MarketBeat,2026-09-24,0.34,,,,,,,,,,
