ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
SNDK,SanDisk Corporation,AI,memory,NASDAQ,1991.55,-5.38%,+20.95%,+49.40%,+623.57%,+4681%,219.624,,67.97,15.14,9501905,54705805,233411105,,9.71,buy,1.59,-5.38,94.62,-5.38,946.2,-53.8,9462.0,-538.0,20.95,120.95,20.95,1209.5,209.5,12095.0,2095.0,49.4,149.4,49.4,1494.0,494.0,14940.0,4940.0,623.57,723.57,623.57,7235.7,6235.7,72357.0,62357.0,4681.0,4781.0,4681.0,47810.0,46810.0,478100.0,468100.0,Western Digital stock jumps as AI trade reignites,Yahoo Finance,2026-06-16,0.0,Oil and US gas prices retreat on US-Iran ceasefire,Yahoo Finance Video,2026-06-16,0.202,"Stock Market Today: Dow Ends Shy Of 52,000; SpaceX Slashes Its Gain; Lumentum Tumbles",Investor's Business Daily,2026-06-16,0.153,1,strong_buy,0.85,"YTD +619%, 1M +37%, 1W +27%, P/E 67.6. Multiple analyst PT upgrades (BofA $2,100, Mizuho $2,200), CEO confirmed $42B in multi-year supply contracts and Q4 gross margin guidance of 79-81% with AI-driven NAND shortage expected to persist for years (NVIDIA CEO).",AI-driven NAND shortage confirmed by NVIDIA CEO; multiple analyst PT upgrades this week; 79-81% gross margin guidance from NBM contracts; +619% YTD with strong 1M/1W/1D momentum,,,,,
WDC,Western Digital,AI,memory,NASDAQ,681.08,+4.22%,+31.55%,+48.53%,+263.12%,+1016%,174.816,2.2,40.71,7.78,15704479,43825579,149885679,9.0,10.43,buy,1.52,4.22,104.22,4.22,1042.2,42.2,10422.0,422.0,31.55,131.55,31.55,1315.5,315.5,13155.0,3155.0,48.53,148.53,48.53,1485.3,485.3,14853.0,4853.0,263.12,363.12,263.12,3631.2,2631.2,36312.0,26312.0,1016.0,1116.0,1016.0,11160.0,10160.0,111600.0,101600.0,"Netflix reportedly tried & failed to buy Roku, Western Digital is the new AI play",Yahoo Finance Video,2026-06-16,-0.226,Western Digital Stock's Thousand-Percent Question,Trefis,2026-06-16,0.0,"Stock Market Today: Dow Ends Shy Of 52,000; SpaceX Slashes Its Gain; Lumentum Tumbles",Investor's Business Daily,2026-06-16,0.153,5,buy,0.7,"YTD +200%, 1M +14%, 1W +10%, P/E 33.7, buy consensus. Q3 FY2026 EPS beat ($2.72 vs $2.39) and revenue up 46% YoY to $3.34B. Non-GAAP gross margin above 50% for first time. Mizuho PT raised to $685. News sentiment slightly negative at -0.076 but fundamentals strong.",Q3 EPS beat $2.72 vs $2.39 consensus; gross margin above 50% first time; Mizuho PT raised to $685; 1W +10% momentum,,,,,
285A,Kioxia Holdings,AI,memory,TSE,94720.0,+4.19%,+23.90%,+84.10%,+734.54%,+4262%,240.17,,93.46,36.7,36218300,198062400,835575200,,,buy,1.62,4.19,104.19,4.19,1041.9,41.9,10419.0,419.0,23.9,123.9,23.9,1239.0,239.0,12390.0,2390.0,84.1,184.1,84.1,1841.0,841.0,18410.0,8410.0,734.54,834.54,734.54,8345.4,7345.4,83454.0,73454.0,4262.0,4362.0,4262.0,43620.0,42620.0,436200.0,426200.0,Japan's Nikkei Soars to Record High,Barrons.com,2026-06-15,0.0,Kioxia Becomes Japan’s Most Valuable Firm as AI Mania Goes On,Bloomberg,2026-06-12,0.526,Chip Stocks Rebound Amid Dip Buying,Barrons.com,2026-06-09,0.0,2,strong_buy,0.75,"YTD +701%, 1M +105%, 1W +26%, 1D +11%, now Japan's most valuable firm. P/E 90, buy consensus with 0.164 news sentiment. AI memory mania driving parabolic momentum.","+701% YTD, 1M +105% parabolic momentum; now Japan's most valuable firm; AI memory mania catalyst; positive news sentiment 0.164",,,,,
MU,Micron Technology,AI,memory,NASDAQ,1020.76,-5.79%,+9.07%,+49.77%,+223.76%,+804%,857.224,2.173,48.1,51.23,43671087,244582387,1146903987,6.0,3.34,strong_buy,1.48,-5.79,94.21,-5.79,942.1,-57.9,9421.0,-579.0,9.07,109.07,9.07,1090.7,90.7,10907.0,907.0,49.77,149.77,49.77,1497.7,497.7,14977.0,4977.0,223.76,323.76,223.76,3237.6,2237.6,32376.0,22376.0,804.0,904.0,804.0,9040.0,8040.0,90400.0,80400.0,Western Digital stock jumps as AI trade reignites,Yahoo Finance,2026-06-16,0.0,Micron gets aggressive stock price target from veteran analyst,TheStreet,2026-06-16,-0.153,"Stock Market Today, June 16: Nvidia, Broadcom, and Micron Technology Lead Drop in Nasdaq",Motley Fool,2026-06-16,-0.273,4,strong_buy,0.75,"YTD +211%, 1M +22%, 1W +14%, P/E 46.3, strong_buy consensus (an_score 1.48), news sentiment 0.259. NVIDIA CEO called memory shortage multi-year positive for MU. Low 3.34% short interest and Q2 guide $19B at 68% gross margin.",NVIDIA CEO multi-year memory shortage call; strong_buy consensus an_score 1.48; low 3.34% short interest; 1M +22% with 1W +14% momentum,,,,,
STX,Seagate Technology,AI,memory,NASDAQ,1031.34,+1.34%,+21.91%,+39.21%,+259.30%,+678%,173.763,2.083,98.32,3.99,5495487,20669387,72871887,29.0,4.58,buy,1.54,1.34,101.34,1.34,1013.4,13.4,10134.0,134.0,21.91,121.91,21.91,1219.1,219.1,12191.0,2191.0,39.21,139.21,39.21,1392.1,392.1,13921.0,3921.0,259.3,359.3,259.3,3593.0,2593.0,35930.0,25930.0,678.0,778.0,678.0,7780.0,6780.0,77800.0,67800.0,Western Digital Stock's Thousand-Percent Question,Trefis,2026-06-16,0.0,Seagate (STX) Stock Rallies As US Iran Ceasefire Lifts Memory Sector Mood,Simply Wall St.,2026-06-16,0.0,"This Storage Stock Is Now Up More Than 700% in a Year, and the AI Boom Could Push It Even Higher.",Motley Fool,2026-06-16,0.0,10,buy,0.55,"YTD +224%, 1M +14%, 1W +10%, P/E 88.5 (stretched), buy consensus. Mizuho PT raised to $1,090. News sentiment negative at -0.148 but structural undersupply in HDD driven by AI workloads supports thesis.","YTD +224% strong; Mizuho PT raised to $1,090; HDD structural undersupply; 1W +10% momentum",,,,,
MRVL,Marvell Technology,AI,memory,NASDAQ,278.67,-8.73%,+4.42%,+64.96%,+212.13%,+341%,181.536,2.277,96.09,35.56,58399992,266840492,1192152292,8.0,4.71,strong_buy,1.45,-8.73,91.27,-8.73,912.7,-87.3,9127.0,-873.0,4.42,104.42,4.42,1044.2,44.2,10442.0,442.0,64.96,164.96,64.96,1649.6,649.6,16496.0,6496.0,212.13,312.13,212.13,3121.3,2121.3,31213.0,21213.0,341.0,441.0,341.0,4410.0,3410.0,44100.0,34100.0,"US Equity Markets End Mixed as Dow Hits Record High Amid Lower Crude Oil Prices, Tech Stock Sell-Off",MT Newswires,2026-06-16,-0.71,Sector Update: Tech Stocks Fall Late Afternoon,MT Newswires,2026-06-16,0.0,Marvell's 265% Surge Faces $1 Trillion Test,GuruFocus.com,2026-06-16,0.0,9,strong_buy,0.6,"YTD +213%, 1M +57%, 1W +6%, P/E 96.1, strong_buy consensus (an_score 1.45), news sentiment 0.124. AI custom silicon and data infrastructure demand driving parabolic momentum despite high valuation.",1M +57% parabolic momentum; strong_buy consensus an_score 1.45; AI custom silicon catalyst; YTD +213%,,,,,
P,Everpure,AI,memory,NYSE,73.26,-2.93%,+4.66%,-4.94%,+6.16%,+43%,18.134,1.445,111.0,3.17,1781473,14889673,85998973,,4.16,buy,1.9,-2.93,97.07,-2.93,970.7,-29.3,9707.0,-293.0,4.66,104.66,4.66,1046.6,46.6,10466.0,466.0,-4.94,95.06,-4.94,950.6,-49.4,9506.0,-494.0,6.16,106.16,6.16,1061.6,61.6,10616.0,616.0,43.0,143.0,43.0,1430.0,430.0,14300.0,4300.0,Here is Why Everpure Inc. (P) is One of the Most Attractive Computer Hardware Names,Insider Monkey,2026-06-16,0.493,"Everpure (P) Stock Trades Up, Here Is Why",StockStory,2026-06-15,0.0,MarketBeat Week in Review – 06/08 - 06/12,MarketBeat,2026-06-13,0.0,,,,,,,,,,
RR.,Rolls-Royce Holdings,AI,nuclear-ops,LSE,1393.0,+2.55%,+13.70%,+20.34%,+16.38%,+53%,1.155,1.22,20.19,34.95,17359366,117767658,613126122,70.0,,buy,1.6,2.55,102.55,2.55,1025.5,25.5,10255.0,255.0,13.7,113.7,13.7,1137.0,137.0,11370.0,1370.0,20.34,120.34,20.34,1203.4,203.4,12034.0,2034.0,16.38,116.38,16.38,1163.8,163.8,11638.0,1638.0,53.0,153.0,53.0,1530.0,530.0,15300.0,5300.0,Rolls-Royce secures deal to build small nuclear reactors for Sweden,Euronews,2026-06-16,0.318,Rolls-Royce (LSE:RR.) Stock Price Surge Raises Fresh Questions On Future Valuation,Simply Wall St.,2026-06-15,0.318,"RYCEY Stock Surges To March Highs – Sweden Turns To Nuclear Power After Over 4 Decades, Picks Rolls-Royce For 3 SMRs",Stocktwits,2026-06-15,0.0,,,,,,,,,,
CEG,Constellation Energy,AI,nuclear-ops,NASDAQ,268.0,+1.98%,+6.50%,+2.29%,-26.61%,-14%,71.267,1.091,23.26,3.43,3793832,20211832,87146532,65.0,3.6,strong_buy,1.48,1.98,101.98,1.98,1019.8,19.8,10198.0,198.0,6.5,106.5,6.5,1065.0,65.0,10650.0,650.0,2.29,102.29,2.29,1022.9,22.9,10229.0,229.0,-26.61,73.39,-26.61,733.9,-266.1,7339.0,-2661.0,-14.0,86.0,-14.0,860.0,-140.0,8600.0,-1400.0,Vistra Outperforms Industry in the Past Month: Buy or Hold the Stock?,Zacks,2026-06-16,0.0,Constellation Energy (CEG) Passes Another Regulatory Hurdle For Three Mile Island Nuclear Plant,Insider Monkey,2026-06-15,0.273,How Constellation’s US$3.09 Billion Equity Raise And AI Power Deals At Constellation Energy (CEG) Has Changed Its Investment Story,Simply Wall St.,2026-06-14,0.273,,,,,,,,,,
VST,Vistra Corp,AI,nuclear-ops,NYSE,158.61,+3.20%,+8.47%,+15.99%,-3.88%,-14%,39.825,1.405,26.48,4.63,3837582,23188682,103526582,60.0,5.39,strong_buy,1.37,3.2,103.2,3.2,1032.0,32.0,10320.0,320.0,8.47,108.47,8.47,1084.7,84.7,10847.0,847.0,15.99,115.99,15.99,1159.9,159.9,11599.0,1599.0,-3.88,96.12,-3.88,961.2,-38.8,9612.0,-388.0,-14.0,86.0,-14.0,860.0,-140.0,8600.0,-1400.0,Vistra Outperforms Industry in the Past Month: Buy or Hold the Stock?,Zacks,2026-06-16,0.0,Is It Worth Investing in Vistra (VST) Based on Wall Street's Bullish Views?,Zacks,2026-06-16,0.226,KKR Targets AI Infrastructure And Advisory Growth With Helix And Crowe,Simply Wall St.,2026-06-15,0.382,,,,,,,,,,
TLN,Talen Energy,AI,nuclear-ops,NYSE,406.51,+5.04%,+13.32%,+25.38%,+2.47%,+35%,13.833,1.604,,0.72,1563427,4889327,16855727,,5.58,buy,1.53,5.04,105.04,5.04,1050.4,50.4,10504.0,504.0,13.32,113.32,13.32,1133.2,133.2,11332.0,1332.0,25.38,125.38,25.38,1253.8,253.8,12538.0,2538.0,2.47,102.47,2.47,1024.7,24.7,10247.0,247.0,35.0,135.0,35.0,1350.0,350.0,13500.0,3500.0,Bloom Energy Trades at a Premium: How to Play the Stock,Zacks,2026-06-15,0.542,Talen Energy Nears $3.45b Gas Deal As PJM Demand Grows,Simply Wall St.,2026-06-15,0.153,"Veteran Investor: Talen Energy Is a Double at Minimum, With Triple-Digit Upside as Power Demand Rises",24/7 Wall St.,2026-06-12,0.153,,,,,,,,,,
